case_id,date,remote_jid,push_name,text_content,reply_to_id
263,2026-08-21 15:16:25,120363042493725288@g.us,128733256110143,Se recibe unidad 097 limpia con niveles correctos continúa con la fuga de aceite hidráulico aún se seguirá usando así se llevará al taller hasta el lunes por instrucciones del director también se informa k le empiezan a sonar los arbolitos de la dirección,AC1CFE0BE586F9E3CF52CC3C4585B111
263,2026-08-21 15:17:12,120363042493725288@g.us,97878764691675,U-096 con niveles correctos de aceite de motor aceite hidráulico y liquido de frenos,
263,2026-08-21 15:17:27,120363042493725288@g.us,170188213383234,Sale unidad 096  a dejar los topes faltantes,
263,2026-08-21 15:19:55,120363042493725288@g.us,244006101479643,Recibo unidad 098 sin novedad,
263,2026-08-21 15:21:03,120363042493725288@g.us,97878764691675,Se pone a nivel U-208 de aceite de motor,
263,2026-08-21 15:21:21,120363042493725288@g.us,244006101479643,Sale unidad 098 a evento guasimal,
263,2026-08-21 15:21:32,120363042493725288@g.us,97878764691675,Se recibe U-208 sin novedades,
263,2026-08-21 15:26:49,120363042493725288@g.us,170188213383234,Unidad 096 en base,
263,2026-08-21 15:38:34,120363042493725288@g.us,60314259308792,U-098 en el evento,
263,2026-08-21 15:38:43,120363042493725288@g.us,128733256110143,Enterado en base,AC6B896DA1124209B92B3A128655517C
263,2026-08-21 16:10:58,120363042493725288@g.us,97878764691675,Sale U-096 a cargar gasolina en garrafa,
263,2026-08-21 16:11:41,120363042493725288@g.us,128733256110143,Con precaución gracias,AC646B71CC1CD78A7441B037DD311688
263,2026-08-21 16:12:53,120363042493725288@g.us,60314259308792,U-098 sale del evento del Guasimal y se dirige al evento de arboledas san Ramón,
263,2026-08-21 16:13:13,120363042493725288@g.us,128733256110143,Con precaución gracias,ACBFC34C67A471B2BB6AF8020F31051F
263,2026-08-21 16:24:40,120363042493725288@g.us,97878764691675,Es cargo 20 litros de gasolina,
263,2026-08-21 16:32:33,120363042493725288@g.us,60314259308792,U-098 en el evento,
263,2026-08-21 16:35:13,120363042493725288@g.us,97878764691675,Odómetro de llegada U-208,
263,2026-08-21 16:35:38,120363042493725288@g.us,128733256110143,Enterado en base,AC1514BA1B72B8F852EC623645F331DA
263,2026-08-21 16:40:41,120363042493725288@g.us,97878764691675,Sale U-097 y unidad acuatuca 074 a supervisar niveles de rio,
263,2026-08-21 16:41:41,120363042493725288@g.us,128733256110143,Enterado en base,AC607AF2256EE888AF11B806C17E4143
263,2026-08-21 17:01:04,120363042493725288@g.us,60314259308792,U-098 sale del evento de arboledas san Ramón y se dirije al Evento del tejar,
263,2026-08-21 17:14:39,120363042493725288@g.us,60314259308792,U-098 en el evento del tejar,
263,2026-08-21 17:15:24,120363042493725288@g.us,128733256110143,Enterado en base,AC2F5A3C7931717331F90E4E1D8112BF
263,2026-08-21 17:24:29,120363042493725288@g.us,136734830530561,"https://goo.gl/maps/Hb2ANSKNKbYQ2px5A?g_st=ac
UNIDAD DE POLICIA ESTATAL XXIII SOLICITA APOYO PARA UNA MENOR INVOLUCRADA LESIONADA EN UN ACCIDENTE VEHICULAR",
263,2026-08-21 17:28:24,120363042493725288@g.us,136734830530561,Se le solicita a crum envié a CAPUFE ya que está sobre  la autopista,AC954D6917405613584BED6448B4F77D
263,2026-08-21 17:31:52,120363042493725288@g.us,128733256110143,Enterado seguimos 31,ACD220A5EF3906E2CE4C403D7BA5F8D2
263,2026-08-21 17:56:37,120363042493725288@g.us,136734830530561,"Unidad motorizada procede a 37 con la embarcacion 074, y acercar al guardabidas",
263,2026-08-21 17:57:33,120363042493725288@g.us,128733256110143,Enterado con precaución,AC9694105F6A904A9D2C60FAE1D57A1B
263,2026-08-21 18:00:22,120363042493725288@g.us,Você,https://maps.app.goo.gl/wisgGoNjHj3yrKfi8,
263,2026-08-21 18:00:31,120363042493725288@g.us,Você,INFRA RECARGAS DE TANQUE OXIGENO,3EB06A8D99294890668A8F
263,2026-08-21 18:02:15,120363042493725288@g.us,170188213383234,Unidad 096 sale a recarga de tanque de oxígeno en esta ubicación,3EB06A8D99294890668A8F
263,2026-08-21 18:02:34,120363042493725288@g.us,128733256110143,Enterado con precaución,AC5B8D9D08BE6E85D15B8A3BCC819B59
263,2026-08-21 18:12:14,120363042493725288@g.us,97878764691675,Odómetro de U-072,
263,2026-08-21 18:24:10,120363042493725288@g.us,226585563119766,Enterados en base,
263,2026-08-21 18:24:44,120363042493725288@g.us,128733256110143,Enterado en base gracias,ACB57F2C5186045B061EA96AC04CD54F
263,2026-08-21 18:27:23,120363042493725288@g.us,60314259308792,U-098 retorna a base,
263,2026-08-21 18:27:39,120363042493725288@g.us,128733256110143,Enterado con precaución,AC5F1BCC52073BA7AFB8202FB01C9636
263,2026-08-21 18:39:43,120363042493725288@g.us,244006101479643,Unidad 098 en base,
263,2026-08-21 18:47:30,120363042493725288@g.us,170179606609930,Niveles dé ríos,
263,2026-08-21 18:52:44,120363042493725288@g.us,170188213383234,Unidad 096 retorna a base con los tanques vacíos ya al llegar al lugar ya se encontraba apagada la bomba y hacen recarga hasta el lunes,
263,2026-08-21 18:52:55,120363042493725288@g.us,214482211094536,Estamos a 7 de 10 metros,3AFC214A959E60D901D2
263,2026-08-21 18:55:02,120363042493725288@g.us,206862905540649,No se tiene registro de esa purificadora,3AB0C4868A052CDCCC21
263,2026-08-21 18:59:14,120363042493725288@g.us,170179606609930,Hay que requerirla por instrucciones del alcalde,AC7B1A77DCD73DAED0547D603FFD7A07
263,2026-08-21 18:59:26,120363042493725288@g.us,170179606609930,Cadenas te encargo que traigas uno requerimiento,
263,2026-08-21 18:59:36,120363042493725288@g.us,206862905540649,Enterada,3A98424DC870ADAABB22
263,2026-08-21 19:12:40,120363042493725288@g.us,136734830530561,"Que ubicación es para pasar , ya retornando",3AB0C4868A052CDCCC21
263,2026-08-21 19:13:00,120363042493725288@g.us,136734830530561,Tendrás el 19 ??,AC7B1A77DCD73DAED0547D603FFD7A07
263,2026-08-21 19:13:07,120363042493725288@g.us,170179606609930,Si voy,AC70DFD85F7639A57E60BF50528128F2
263,2026-08-21 19:15:15,120363042493725288@g.us,136734830530561,Me aproximo,
263,2026-08-21 19:24:04,120363042493725288@g.us,136734830530561,7 del 19,
263,2026-08-21 19:32:12,120363042493725288@g.us,170188213383234,Unidad 096 en base,
263,2026-08-21 19:32:50,120363042493725288@g.us,170179606609930,"208 cambiar la llanta en Altamirano y alemán bajando el puente 
Llantera surel",
263,2026-08-21 19:33:45,120363042493725288@g.us,128733256110143,Enterado jefe ahorita salen para el punto,3A28C34EC4E12E7DD0A0
263,2026-08-21 19:38:01,120363042493725288@g.us,170179606609930,Disculpe se marcó sin querer,
263,2026-08-21 19:38:09,120363042493725288@g.us,Você,Ok no se preocupe,
263,2026-08-21 19:38:09,120363042493725288@g.us,170179606609930,Mil disculpas,
263,2026-08-21 19:38:33,120363042493725288@g.us,128733256110143,Enterado 31,3AA9AE037E7386FF05B6
263,2026-08-21 19:40:25,120363042493725288@g.us,97878764691675,Sale U-208 al cambio de llanta ala talachera Surel,
263,2026-08-21 19:42:58,120363042493725288@g.us,274027620876507,https://maps.app.goo.gl/th6ey1tFWSaw2XFWA?g_st=aw,
263,2026-08-21 19:43:45,120363042493725288@g.us,274027620876507,Ahí esta la ubicación de la llantera para que valla la unidas 208,
263,2026-08-21 19:43:55,120363042493725288@g.us,274027620876507,A cambiar la llanta trasera,
263,2026-08-21 19:49:14,120363042493725288@g.us,136734830530561,Se deja apercibimiento pegado,
263,2026-08-21 20:07:27,120363042493725288@g.us,97878764691675,U-208 en llantera surel,
263,2026-08-21 20:07:53,120363042493725288@g.us,128733256110143,Enterado en base,ACE45DA48792B5458D73A6428A5CF8C5
263,2026-08-21 20:12:36,120363042493725288@g.us,170179606609930,Dato interesante,
263,2026-08-21 20:19:03,120363042493725288@g.us,170179606609930,Es en la caseta de paso del toro,
263,2026-08-21 20:19:03,120363042493725288@g.us,170179606609930,"Me podría echar la mano tu ambulancia es un px con dolor precordial , TA 160/110 , diaforetico",
263,2026-08-21 20:19:04,120363042493725288@g.us,170179606609930,En lo baños,
263,2026-08-21 20:19:11,120363042493725288@g.us,170179606609930,098 acuda a este servicio,
263,2026-08-21 20:19:14,120363042493725288@g.us,170179606609930,Por fas !,
263,2026-08-21 20:25:37,120363042493725288@g.us,170179606609930,GR,AC39C0997F07678312E4F4D8BB811C5C
263,2026-08-21 20:25:53,120363042493725288@g.us,198930738487413,Se les cambian los orrin alas boquillas contra incendios de la M-072,
263,2026-08-21 20:36:16,120363042493725288@g.us,170179606609930,Hay que probarla,
263,2026-08-21 20:37:16,120363042493725288@g.us,97878764691675,U-208 retorna a basé,
263,2026-08-21 20:38:57,120363042493725288@g.us,128733256110143,098 en el punto,3A061BAED1FDDF54BBC5
263,2026-08-21 20:47:07,120363042493725288@g.us,28067678416994,"U098 traslada a masculino a la clinica #71 del IMSS, posterior datos.",
263,2026-08-21 20:48:49,120363042493725288@g.us,136734830530561,"Se atiende reporte de cables de media tensión reventados y en el piso una parte en calle Gómez Farías esq. Manuel Azueta col. Héroes de Veracruz,",
263,2026-08-21 20:49:28,120363042493725288@g.us,170179606609930,Ahí un reporte que solicitaron en la madrugada no sabes si se atendió,
263,2026-08-21 20:49:30,120363042493725288@g.us,170179606609930,?,
263,2026-08-21 20:49:54,120363042493725288@g.us,136734830530561,"096 me das 99 con cinta para acordonar el área, ya se le indico a la ciudadanía proceder con CFE y 071",
263,2026-08-21 20:50:26,120363042493725288@g.us,136734830530561,Que tipo fue ?,3AB4F0508179ABCD9698
263,2026-08-21 20:52:43,120363042493725288@g.us,97878764691675,U-208 llegando a basé,
263,2026-08-21 20:58:29,120363042493725288@g.us,Você,Marcó el familiar de Yuli Liliana que ya está libre la camilla en la clínica 71,
263,2026-08-21 20:59:45,120363042493725288@g.us,128733256110143,Unidad 098 en la 61 se cambio la clínica,AC0C1DF7A389B2E728CDE558730E9F66
263,2026-08-21 21:01:09,120363042493725288@g.us,Você,Num del fam de la paciente en la clínica 71,
263,2026-08-21 21:06:01,120363042493725288@g.us,136734830530561,15 minutos y no a salido la 096 ??,AC608D791EC0C793F2B17C4DF2AC46A7
263,2026-08-21 21:07:29,120363042493725288@g.us,170179606609930,Que pase la 098,ACA1E300FBCAC5A750BCEF4A27F8463F
263,2026-08-21 21:07:35,120363042493725288@g.us,170179606609930,Por ese movimiento,
263,2026-08-21 21:10:43,120363042493725288@g.us,170188213383234,Unidad 096 sale al punto,AC608D791EC0C793F2B17C4DF2AC46A7
263,2026-08-21 21:14:28,120363042493725288@g.us,Você,Juegos de fraps listos para los paramédicos de turno y siguiente guardia por fin de semana ☺️,
263,2026-08-21 21:14:46,120363042493725288@g.us,Você,Un placer,3A0A908F9EBBFBB81799
263,2026-08-21 21:21:08,120363042493725288@g.us,170188213383234,Unidad 096 en el punto,
263,2026-08-21 21:21:31,120363042493725288@g.us,170179606609930,GR,AC4A0EA1182B82B33ADC56DCFCF57098
263,2026-08-21 21:23:25,120363042493725288@g.us,170179606609930,@136734830530561 @206862905540649  hay que ver este estatus,AC080D58D37B9C8C3F8B235299E94ED1
263,2026-08-21 21:24:40,120363042493725288@g.us,170179606609930,Comentan que se atascó,
263,2026-08-21 21:24:54,120363042493725288@g.us,170179606609930,Siguen afectando la vialidad,
263,2026-08-21 21:31:54,120363042493725288@g.us,170188213383234,Ya quedó acordonada el área,
263,2026-08-21 21:32:09,120363042493725288@g.us,170188213383234,Unidad 096 retorna a base,
263,2026-08-21 21:33:39,120363042493725288@g.us,128733256110143,Se recupera camilla en la 71 retornamos a base,
263,2026-08-21 21:42:48,120363042493725288@g.us,170188213383234,Unidad 096 en base,
263,2026-08-21 21:50:11,120363042493725288@g.us,28067678416994,"*FECHA*: 21 de Agosto del 2026.
*AMBULANCIA*: Unidad 098.
*OPERADOR*: Francisco Lara.
*PARAMEDICO*: Arely Avendaño. 
*TERCERO ABORDO*: ...
*DIRECCIÓN DEL SERVICIO*: Caseta de Autopista Paso Del Toro - Cordoba.
*TIPO DE SERVICIO*: Urgencia. 
*NOMBRE DEL PACIENTE*: Jose Ramón Andres Montiel Del Corral.
*EDAD*: 56 años.

*T/A*: 150/100 mmHg.
*F/C*: 78 LPM.
*F/R*: 16 RPM.
 *Spo2*: 98%.
 *TEMPERATURA*: 35.9°.
*GLUC/OPCIONAL*: 256 mg/dL.
*Glasgow*: 15 puntos. 

*ORIGINARIO ( A)*: Puebla, Puebla. 
*DESCRIPCIÓN DE LO OCURRIDO*: Solicita CAPUFE el apoyo para valorar a masculino con síntomas de dolor precordial y disnea, al arribo de la unidad identificó a un masculino de 56 años el cual refiere dolor precordia y disnea, crisis hipertensiva y crisis de hiperglucemia, diaforetico, pálido y frio.
*DIAGNÓSTICO*: Pb. Sindrome Coronario Agudo.
*HOSPITAL  DE TRASLADO*: IMSS clinica #61.
 *RECIBE*: Dr. Juan Carlos Capetillo Castañeda.
*CÓDIGO*: Rojo.
*OBSERVACIONES*: Px diaforetico y con pulso filiforme.
*ANTECEDENTES PATOLOGICOS*: HTA y diabetes.
*ANTECEDENTES  NO PATOLOGICOS*: Consumo de Estupefacientes.
*ALERGIAS*: Negado.
 *MEDICAMENTOS*: Metformida con Glibenclamida y Telmisartan.
*AUTORIDAD EN EL LUGAR*: ...
*SEGURO*: IMSS. 
*DESPACHA*: Protección Civil Medellín De Bravo.",
263,2026-08-21 21:53:13,120363042493725288@g.us,216359027896444,Dando seguimiento a la ambulancia que pide el director,
263,2026-08-21 21:53:13,120363042493725288@g.us,216359027896444,Me dice que no tiene ubicación ya que los celulares es de los viejitos,
263,2026-08-21 21:53:13,120363042493725288@g.us,216359027896444,Junto a la clínica de los robles,
263,2026-08-21 21:54:51,120363042493725288@g.us,128733256110143,Unidad 098 en base,
263,2026-08-21 21:55:43,120363042493725288@g.us,97878764691675,U-208 sale al reporte,
263,2026-08-21 22:01:11,120363042493725288@g.us,244006101479643,Unidad 096 sale al traslado,
263,2026-08-21 22:01:38,120363042493725288@g.us,128733256110143,Con precaución gracias,ACE20334489F3966D5A2E4333BC85BC2
263,2026-08-21 22:01:47,120363042493725288@g.us,128733256110143,Enterado con precaución gracias,3A35FB76902906EBDA08
263,2026-08-21 22:19:16,120363042493725288@g.us,97878764691675,U-208 en el punto,
263,2026-08-21 22:19:47,120363042493725288@g.us,128733256110143,Enterado en base,AC9CD0E5B3D6E96A0DB87FF72DE18F25
263,2026-08-21 22:35:11,120363042493725288@g.us,97878764691675,U-208 ase traslado al ISSSTE,
263,2026-08-21 22:43:39,120363042493725288@g.us,128733256110143,Enterado con precaución,ACC78F22D6FE4298F636D5A3FD1C8A77
263,2026-08-21 22:59:31,120363042493725288@g.us,244006101479643,Unidad 096 en 20 de noviembre,
263,2026-08-21 22:59:35,120363042493725288@g.us,244006101479643,Hago 10 a base,
263,2026-08-21 23:08:22,120363042493725288@g.us,136734830530561,Enterado con precaución,3ADC7F846C4B174FC64C
263,2026-08-21 23:08:51,120363042493725288@g.us,97878764691675,Llegando al ISSSTE,
263,2026-08-21 23:08:56,120363042493725288@g.us,97878764691675,U-208,
263,2026-08-21 23:12:47,120363042493725288@g.us,128733256110143,Enterado en base,AC2AF397C5977B48818094A5182C0F95
263,2026-08-21 23:33:31,120363042493725288@g.us,244006101479643,Unidad 096 en base,
263,2026-08-21 23:42:57,120363042493725288@g.us,97878764691675,Para conocimiento seguimos en espera de equipo,
263,2026-08-21 23:43:18,120363042493725288@g.us,Você,Enterado en base,ACBECA1B99FF727840D5DC4BB405633C
263,2026-08-21 23:58:18,120363042493725288@g.us,226585563119766,Unidad 208 de retorno a base,
263,2026-08-21 23:58:36,120363042493725288@g.us,Você,Enterado con precaución,A5F9FA2DBCDA516AE02FBE09C5C6CC1F
263,2026-08-22 00:20:08,120363042493725288@g.us,170188213383234,Sale unidad 096 a enjambre de abejas,
263,2026-08-22 00:21:42,120363042493725288@g.us,97878764691675,U-208 llegando a base,
263,2026-08-22 00:26:35,120363042493725288@g.us,128733256110143,Con precaución gracias,AC1456A7F80DCB3B614FDF93BA0275C7
263,2026-08-22 00:27:19,120363042493725288@g.us,170188213383234,Unidad 096 en el punto,
263,2026-08-22 00:28:03,120363042493725288@g.us,128733256110143,Enterado en base,AC5975AA48FC5AFA0262683E5D7A459D
263,2026-08-22 00:32:29,120363042493725288@g.us,226585563119766,"Se acude ala localidad de los Robles por reporte de paciente clinico Delicado:
PX: Maria Cruz Lopez
89 años 
Dx: Cancer de Mama fece Terminal
Glasgow valora en 15
GLUCEMIA- 185
HIPOXIA SEVERA- 82
T/A 127/72
FC- 127
FR-26
TEMPERATURA- 37.8
Se traslada al ISSTE para valoracion medica",AC2ED763FE2E7E47D6897C232259933D
263,2026-08-22 00:40:20,120363042493725288@g.us,170188213383234,Se procede a reubicar panal de avispas,
263,2026-08-22 00:40:56,120363042493725288@g.us,170188213383234,Unidad 096 se mueve al siguiente punto,
263,2026-08-22 00:44:52,120363042493725288@g.us,170179606609930,GR,ACAB03158A26A4AD57CF968EE4853330
263,2026-08-22 01:08:48,120363042493725288@g.us,170188213383234,Unidad 096 en el segundo punto de enjambre de abejas,
263,2026-08-22 01:08:58,120363042493725288@g.us,170179606609930,Gracias!,ACA9CC863A4C92D86DFA4FCDE543EF9F
263,2026-08-22 02:09:55,120363042493725288@g.us,170188213383234,Se procede a remover en jambre  de abejas a petición del ingeniero Tomas Manuel Pedroza  encargado del fraccionamiento Las palmas de Medellín,
263,2026-08-22 02:10:10,120363042493725288@g.us,170179606609930,Gracias! Con cuidado,AC9588D995B984F36A4994281A648A72
263,2026-08-22 02:13:38,120363042493725288@g.us,135450517885035,algun Reporte de accidente que tengan por los pichones a moralillo.,
263,2026-08-22 02:13:59,120363042493725288@g.us,128733256110143,Ninguno lic,AC5E748BF6F80419AAB2ED337463A6CD
263,2026-08-22 02:14:17,120363042493725288@g.us,170179606609930,Hasta el momento no Lic,AC5E748BF6F80419AAB2ED337463A6CD
263,2026-08-22 02:14:25,120363042493725288@g.us,170179606609930,Per checo con el crin,
263,2026-08-22 02:14:29,120363042493725288@g.us,170179606609930,911,
263,2026-08-22 02:14:44,120363042493725288@g.us,135450517885035,ok. reportan congestionamiento vial en ese tramo.,
263,2026-08-22 02:14:59,120363042493725288@g.us,170179606609930,Checo con GN,
263,2026-08-22 02:15:06,120363042493725288@g.us,135450517885035,es raro en ese tramo cuatro carriles.,
263,2026-08-22 02:15:29,120363042493725288@g.us,128733256110143,Estaremos 31 en 58,3AA4B4BBCA43D32A4BFE
263,2026-08-22 02:17:45,120363042493725288@g.us,135450517885035,si hay contacto con la guardia nacional del sector caminos.,
263,2026-08-22 02:21:42,120363042493725288@g.us,170179606609930,Si lic,AC71A535E38A71E65D7DAB5A907BE6DC
263,2026-08-22 02:21:52,120363042493725288@g.us,170179606609930,Estoy checando,
263,2026-08-22 02:22:09,120363042493725288@g.us,128733256110143,Enterado en base,3A405AE31CF9D0AFF109
263,2026-08-22 02:49:54,120363042493725288@g.us,170179606609930,Ninguno rey,
263,2026-08-22 02:50:09,120363042493725288@g.us,170179606609930,Sin novedad reporta GN,
263,2026-08-22 02:50:22,120363042493725288@g.us,128733256110143,Enterado en base seguimos 31,3AC8B59E1331D5099914
263,2026-08-22 03:04:04,120363042493725288@g.us,170188213383234,Unidad 096 en base,
263,2026-08-22 03:57:00,120363042493725288@g.us,170188213383234,Unidad 096 sale a reporte de fuga de gas en Lagos de Puente Moreno,
263,2026-08-22 03:57:11,120363042493725288@g.us,170179606609930,Con precaución,
263,2026-08-22 04:06:41,120363042493725288@g.us,170188213383234,Unidad en el punto,
263,2026-08-22 04:06:54,120363042493725288@g.us,128733256110143,Enterado en base,AC5D8CDB2DDB00CAFB0224DD3F025B92
263,2026-08-22 04:42:23,120363042493725288@g.us,170188213383234,"Se retira cilindro de 20 Kg de domicilio ya que presenta peligro para el ciudadano  quien dice llamarse Maria Isabel Medina Balladares  por fondo picado.
En ubicación Areca #29 Oeste",
263,2026-08-22 04:42:25,120363042493725288@g.us,170188213383234,Se retira cilindro de domicilio ya que presenta peligro para el ciudadano por fondo picado,
263,2026-08-22 04:42:26,120363042493725288@g.us,170188213383234,Se retira cilindro de domicilio ya que presenta peligro para el ciudadano por fondo picado,
263,2026-08-22 04:42:27,120363042493725288@g.us,170188213383234,Se retira cilindro de domicilio ya que presenta peligro para el ciudadano por fondo picado,
263,2026-08-22 04:47:24,120363042493725288@g.us,170188213383234,Unidad 096 retorna a base,
263,2026-08-22 04:50:25,120363042493725288@g.us,170179606609930,Le recuerdo el regreso del señor de la hemo,
263,2026-08-22 04:51:09,120363042493725288@g.us,128733256110143,Enterado en base,ACAF3BAF9539F5802F26FCE04DB6FDC5
263,2026-08-22 04:51:17,120363042493725288@g.us,97878764691675,Estoy esperando la U-096 jefe para ir,3A64CECF63BD9C6BB0FB
263,2026-08-22 04:51:24,120363042493725288@g.us,170179606609930,👍,
263,2026-08-22 04:58:24,120363042493725288@g.us,170188213383234,Unidad 096 en base,
263,2026-08-22 04:58:33,120363042493725288@g.us,97878764691675,Sale U-096 al HG DE 20 de noviembre Reinaldo Covarrubias para traslado a su domicilio al Tejar,
263,2026-08-22 05:01:53,120363042493725288@g.us,128733256110143,Con precaución gracias,AC0032A87C81288C5707B648E494D205
263,2026-08-22 06:04:38,120363042493725288@g.us,136734830530561,FELICIDADES !!! BOMBEROS DE PROTECCION CIVIL MEDELLIN DE BRAVO,
263,2026-08-22 06:23:13,120363042493725288@g.us,97878764691675,U-096 llegando a base,
263,2026-08-22 06:24:27,120363042493725288@g.us,226585563119766,Enterados gracias,AC81E1891BB6E67B62BFB53A299B2FC8
263,2026-08-22 06:25:41,120363042493725288@g.us,170179606609930,"Buenas noches equipo!
Admiro profundamente el trabajo y la entrega de todos ustedes. Hoy, en el Día del Bombero, quiero reconocer a **Pigui, Paco, Carlos, Gio, Cadenas, Luis, Ángel y Chapo**, por su vocación de servicio, esfuerzo y compromiso.

Pero también quiero reconocer a quienes, aunque quizá no porten el uniforme de bombero, **se suman y forman parte de este gran equipo de trabajo**. Cada apoyo cuenta y todos son parte importante de la labor que realizamos día con día.

**Ser bombero no solo es una profesión; es vocación, entrega y compromiso para servir a los demás. ¡Felicidades y gracias por formar parte de esta gran familia!** 🚒🧯🔥",
263,2026-08-22 06:30:14,120363042493725288@g.us,170179606609930,"Pd el 19 celebramos dia del paramédico, bombero y protección civil",3A1799CC38624B908BFD
263,2026-08-22 06:33:22,120363042493725288@g.us,128733256110143,Gracias jefe 🙋🏻‍♂️🫡y felicidades a los compañer@s,3A1799CC38624B908BFD
263,2026-08-22 06:41:05,120363042493725288@g.us,Você,"https://www.google.com/maps/place/18.97662,-96.11902",
263,2026-08-22 06:43:00,120363042493725288@g.us,Você,De igual manera llama a base la agente municipal de los robles para reportar el mismo servicio,
263,2026-08-22 06:44:52,120363042493725288@g.us,244006101479643,Sale unidad 098 a reporte,
263,2026-08-22 07:01:59,120363042493725288@g.us,170179606609930,La regidora solicita apoyo de policía ya que la persona que atropelló al motociclista esta agresiva,3ADA9F51399390795CCB
263,2026-08-22 07:02:57,120363042493725288@g.us,128733256110143,Enterado en base,3A010B79B1ED2BB09A64
263,2026-08-22 07:05:25,120363042493725288@g.us,60314259308792,U-098 en el punto,
263,2026-08-22 07:05:42,120363042493725288@g.us,128733256110143,Enterado en base,ACFF5DF33DDA385820A360F25A5911CC
263,2026-08-22 07:15:32,120363042493725288@g.us,Você,Esteban Campos,
263,2026-08-22 07:16:20,120363042493725288@g.us,Você,Reporta en esa ubicación el señor Esteban k tiene una serpiente en su vehículo favor de acudir unidad 096 Luis y angel,AC580328D271E3A066597D1A9A98D9EA
263,2026-08-22 07:18:42,120363042493725288@g.us,128733256110143,Ahí está la persona en su vehículo,
263,2026-08-22 07:18:53,120363042493725288@g.us,198930738487413,Sale la móvil 096 a culebra,
263,2026-08-22 07:23:38,120363042493725288@g.us,170179606609930,Enterado!,3A9A1D9358DB26716106
263,2026-08-22 07:23:45,120363042493725288@g.us,128733256110143,Enterado en base con precaución,3A9A1D9358DB26716106
263,2026-08-22 07:24:04,120363042493725288@g.us,244006101479643,🫡,
263,2026-08-22 07:27:27,120363042493725288@g.us,198930738487413,Móvil 096 en el punto indicado,
263,2026-08-22 07:27:50,120363042493725288@g.us,Você,Enterado en base,ACD92DFAC2DDEB58388474728EC57436
263,2026-08-22 07:33:17,120363042493725288@g.us,60314259308792,U-098 cambia destino hacia hospital de 20 de noviembre,
263,2026-08-22 07:33:44,120363042493725288@g.us,Você,Enterado con precaución,ACBE2B69AEA662A14418D43B387E2E5F
263,2026-08-22 08:04:19,120363042493725288@g.us,244006101479643,Unidad 098 en el punto,
263,2026-08-22 08:15:38,120363042493725288@g.us,170188213383234,Unidad 096 se dirige a cargar combustible,
263,2026-08-22 08:16:08,120363042493725288@g.us,Você,Con precaución gracias,AC5CD0FDC09956A2568DD4551AD28DF0
263,2026-08-22 08:16:22,120363042493725288@g.us,Você,K paso con la serpiente 🐍,
263,2026-08-22 08:17:58,120363042493725288@g.us,170188213383234,Al llegar al lugar se checo parte del motor y parte del chasis y no se allo nada de lo reportado se le dejan recomendaciones verbales a los ciudadanos,ACB58DF027B5A4617EF71348C1084433
263,2026-08-22 08:30:25,120363042493725288@g.us,198930738487413,Se cargaron gasolina 10.033 litros ya que es el saldo a la unidad U-096,
263,2026-08-22 08:34:44,120363042493725288@g.us,60314259308792,Seguimos en espera de equipo,
263,2026-08-22 08:44:38,120363042493725288@g.us,198930738487413,Unidad 096 envase,
263,2026-08-22 10:13:38,120363042493725288@g.us,244006101479643,Unidad 098 a base,
263,2026-08-22 10:14:51,120363042493725288@g.us,128733256110143,Enterado con precaución,3A945FF6209EB085B226
263,2026-08-22 10:34:08,120363042493725288@g.us,60314259308792,U-098 en base,
263,2026-08-22 10:35:08,120363042493725288@g.us,128733256110143,Enterado en base,AC19AC7BD26820EE97AC705A249250F7
263,2026-08-22 10:49:27,120363042493725288@g.us,Você,"*Reporte al 9-1-1 (PRELIMINAR)*
Fecha y Hora: *22/08/2026 04:40:25*
Asunto: *ACCIDENTE DE MOTOCICLISTA*
Colonia: *MORALILLO*
Calle: *CARRETERA SAN FRANCISCO EL CEDRAL *
Entre calles: *AUTOPISTA CORDOBA VERACRUZ*
Referencia: *SUBESTACION DE PEMEX*
Localidad: *MORALILLO*
Municipio: *MEDELLIN DE BRAVO*
*Ubicación:*https://www.google.com/maps/place/19.09096,-96.19845
*Resumen de evento*",
263,2026-08-22 10:49:38,120363042493725288@g.us,Você,Sale la unidad 097 al punto,AC16DB58A2025382FE43B0E3B1540358
263,2026-08-22 11:03:50,120363042493725288@g.us,128733256110143,097 en el punto,AC16DB58A2025382FE43B0E3B1540358
263,2026-08-22 11:27:35,120363042493725288@g.us,28067678416994,"U-097 hace 10 a 58.
NO AMERITA TRASLADO. 
Posterior datos.",
